source,barcode,product_name,brand,categories,labels,label_tags,ecoscore_grade_clean,environmental_score,social_score,governance_score,ethics_score,overall_score,confidence_score,matched_labels,matched_score_groups,score_reasons,score_explanation,image_url
products,4047247041768,Activ Energy Super Alkaline AAA,H. Essers,"Batteries, AAA Batteries",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/404/724/704/1768/front_de.4.400.jpg
products,3665257612849,Batterie externe,Qilive,Power banks,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/366/525/761/2849/front_fr.3.400.jpg
products,4311501585559,"Batterien, LR03 AAA, Alkaline",Gut & Günstig,"Batteries, AAA Batteries",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/431/150/158/5559/front_de.5.400.jpg
products,4008496083459,"Batterien, AAA, Alkaline",Varta,"Batteries, AAA Batteries",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/400/849/608/3459/front_de.4.400.jpg
products,4311536231131,Super Energy Alkaline Batterie Mignon AA,Star,"Batteries, Batterien",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/431/153/623/1131/front_de.6.400.jpg
products,4008496929382,Batterien Micro AAA,Varta,"Batteries, AAA Batteries, Non-food-products, Open-products-facts",Made in Germany,['en:made-in-germany'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/400/849/692/9382/front_de.5.400.jpg
products,887930418729,Super Heavy Duty Zinc AA,Kodak,Batteries,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/088/793/041/8729/front_de.4.400.jpg
products,8001841153605,Ariel Vollwaschmittel,Ariel,Waschmittel,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/800/184/115/3605/front_ar.4.400.jpg
products,4015000970044,Weiss & Faser Perwoll,"Henkel, Perwoll",Laundry detergents,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/401/500/097/0044/front_de.8.400.jpg
products,5712873371501,Savin Color Protect,"Mayeri Industries, Savin","Laundry detergents, Liquid detergent, de:Buntwaschmittel",de:Ecolabel EE/006/00001,['de:Ecolabel EE/006/00001'],unknown,58,50,50,50,53.2,30,['EU Ecolabel'],['eu_ecolabel'],[''],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): EU Ecolabel,https://images.openproductsfacts.org/images/products/571/287/337/1501/front_de.4.400.jpg
products,8006540484258,Lenor Weichspüler,Lenor,"Fabric Softeners & Dryer Sheets, de:Weichspüler, Waschmittel",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,4015000971737,Weißer Riese Color Duo-Caps Aromatherapie Orchidee & Sandelholz,Henkel,"Incorrect product type, Laundry detergents, non-food-products, open-products-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/401/500/097/1737/front_de.4.400.jpg
products,4012400504527,Colorwaschmitttel,Dash,de:Flüssiges Waschmittel,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/401/240/050/4527/front_de.5.400.jpg
products,4305615358451,domol Black,"Rossmann, domol","Laundry detergents, Liquid detergent",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/430/561/535/8451/front_de.3.400.jpg
products,4015200035789,Professional Color 4in1 Discs,Persil,Laundry detergents,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/401/520/003/5789/front_de.3.400.jpg
products,4305615834900,Color-Waschmittel,Eco Freude,Laundry detergents,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/430/561/583/4900/front_de.3.400.jpg
products,8700216702249,Color + Pulver,Ariel,Laundry detergents,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/870/021/670/2249/front_de.7.400.jpg
products,5712874993153,Savin Color Protect Colorwaschmittel,"Mayeri, Savin",Laundry detergents,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/571/287/499/3153/front_de.3.400.jpg
products,4001499960147,Bunt-Waschpulver Granatapfel,Frosch,Laundry detergents,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/400/149/996/0147/front_de.3.400.jpg
products,8001841698267,Strahlend rein,Ariel,Waschmittel,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/800/184/169/8267/front_de.3.400.jpg
products,4311501620625,Black Feinwaschmittel,Gut&Günstig,Waschmittel,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/431/150/162/0625/front_de.4.400.jpg
products,4000196122544,Noir,burti,"Laundry detergents, de:Feinwaschmittel",de:Ohne Mikroplastik,['de:Ohne Mikroplastik'],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/400/019/612/2544/front_de.4.400.jpg
products,8006540943168,Waschmittel,Lenor,non-food-products,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/800/654/094/3168/front_de.3.400.jpg
products,4251758410900,Calgon Power Tabs 4 in 1,RB Hygiene Home Deutschland,"Laundry detergents, de:Entkalker, de:Haushaltschemie",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/425/175/841/0900/front_de.4.400.jpg
products,4316268478489,Bravil ColorPlus,Bravil,Laundry detergents,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/431/626/847/8489/front_de.4.400.jpg
products,4015000968331,Spee Megaperls Color Multi Aktiv,"Henkel, Spee",Laundry detergents,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,4066447782035,toothbrush,DM,Toothbrushes,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,8850006943861,360 Advanced Optic White Toothbrush Soft,Colgate,Toothbrushes,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,8850006943878,360 Advanced Optic White Toothbrush Medium,Colgate,Toothbrushes,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,8710103805625,Sonicare C3 Toothbrush heads,Philips,Toothbrushes,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/871/010/380/5625/front_en.5.400.jpg
products,8850006947296,Gentle Clean Soft Toothbrush,Colgate,Toothbrushes,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,3014260831523,All Rounder Fresh Clean Soft Toothbrush,Oral-B,Toothbrushes,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,9300632065547,Zig Zag Medium Toothbrush Value Pack,Colgate,Toothbrushes,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,8720689050838,Sonicare Electric Toothbrush Series 2100 Black,Philips,Toothbrushes,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,4987176144256,iO 3 Series Ultimate Clean Electric Toothbrush,Oral-B,Toothbrushes,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,8850006951057,Gentle Sensitive Expert Ultra Soft Toothbrush,Colgate,Toothbrushes,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
